step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
45,CASH_OUT,27548.54,C662218999,24645.0,0.0,C1243272874,1500846.63,1528395.18,0,0
301,CASH_OUT,2631.27,C2089613401,42138.0,39506.73,C475061305,0.0,2631.27,0,0
212,PAYMENT,9323.75,C1045037456,0.0,0.0,M933586701,0.0,0.0,0,0
353,TRANSFER,631482.94,C984951185,17607.0,0.0,C686432433,0.0,631482.94,0,0
322,CASH_IN,135751.88,C1156359864,4124075.78,4259827.66,C2062831428,1442938.27,1307186.39,0,0
44,PAYMENT,17515.07,C936834270,0.0,0.0,M1036496325,0.0,0.0,0,0
134,CASH_IN,380674.81,C1804859338,10541.0,391215.81,C1205661192,1895271.05,1514596.24,0,0
40,CASH_OUT,233318.59,C1258528739,117118.0,0.0,C1812694330,1268969.15,1502287.73,0,0
142,PAYMENT,15108.64,C235855535,34895.0,19786.36,M1445058894,0.0,0.0,0,0
19,CASH_OUT,86309.91,C119217505,0.0,0.0,C2075598173,448348.42,534658.33,0,0
161,CASH_OUT,120600.95,C1472818224,0.0,0.0,C516697483,134846.06,402663.3,0,0
322,DEBIT,5095.92,C851132408,26002.0,20906.08,C126443459,133747.96,138843.89,0,0
17,CASH_IN,5768.31,C643149524,1366446.01,1372214.32,C1810043919,11533.0,0.0,0,0
182,CASH_OUT,181146.36,C749794278,0.0,0.0,C1752973065,1068008.77,1249155.13,0,0
259,CASH_OUT,101332.57,C2013938873,249966.0,148633.43,C1549696681,0.0,206611.03,0,0
352,CASH_OUT,137503.51,C1844153759,31107.0,0.0,C2056449506,218334.44,355837.94,0,0
140,CASH_OUT,128384.69,C1218781601,0.0,0.0,C568863214,1291825.01,1420209.7,0,0
131,CASH_OUT,220966.55,C1693388027,0.0,0.0,C1360101896,7634401.14,7855367.69,0,0
259,CASH_OUT,154227.61,C559490064,0.0,0.0,C1172462926,200816.52,355044.13,0,0
33,CASH_OUT,37313.48,C2066782789,119.0,0.0,C1623622381,0.0,37313.48,0,0
156,CASH_OUT,105224.14,C1822832565,20734.88,0.0,C934367301,2626402.49,2731626.64,0,0
355,PAYMENT,24924.47,C1970931350,0.0,0.0,M352678262,0.0,0.0,0,0
253,CASH_IN,248367.84,C934040998,4514895.54,4763263.38,C931818532,7835184.95,7586817.1,0,0
253,CASH_OUT,147732.08,C1560773287,0.0,0.0,C305055529,783404.88,931136.96,0,0
142,PAYMENT,7149.02,C2118750731,0.0,0.0,M1928982860,0.0,0.0,0,0
10,PAYMENT,140.99,C1805715070,398708.32,398567.33,M1085970622,0.0,0.0,0,0
180,PAYMENT,10929.25,C420516782,0.0,0.0,M943598035,0.0,0.0,0,0
205,CASH_OUT,178044.84,C605562017,79139.0,0.0,C1853534001,918922.86,1096967.71,0,0
157,CASH_IN,61645.52,C1182566039,9234452.33,9296097.85,C1655943963,1724400.07,1662754.55,0,0
164,PAYMENT,7654.35,C1263091299,0.0,0.0,M1999370209,0.0,0.0,0,0
138,PAYMENT,2029.54,C1992298612,269145.63,267116.09,M155391609,0.0,0.0,0,0
278,CASH_OUT,360.84,C1205583495,62760.0,62399.16,C1185947486,2340727.52,2341088.36,0,0
6,PAYMENT,20385.69,C1608524967,40141.0,19755.31,M1938311278,0.0,0.0,0,0
38,PAYMENT,6626.08,C1502411296,0.0,0.0,M1475347225,0.0,0.0,0,0
156,PAYMENT,14981.21,C382422549,0.0,0.0,M1224722208,0.0,0.0,0,0
309,PAYMENT,48130.8,C1279384851,247976.41,199845.6,M2109021355,0.0,0.0,0,0
162,CASH_IN,392638.06,C485963693,1937554.5,2330192.56,C1390601938,496031.82,103393.76,0,0
252,PAYMENT,33420.0,C997496657,27730.0,0.0,M1201002516,0.0,0.0,0,0
347,TRANSFER,796500.59,C339091712,0.0,0.0,C1609328014,2089646.16,2886146.75,0,0
34,CASH_OUT,607983.65,C1827445346,2228.0,0.0,C1354774829,5465502.95,5632962.52,0,0
323,CASH_OUT,264443.53,C1817670100,0.0,0.0,C1138439127,607228.79,871672.32,0,0
139,CASH_OUT,261691.35,C816844363,119230.0,0.0,C743859259,0.0,261691.35,0,0
307,CASH_OUT,121621.43,C894295973,205594.0,83972.57,C1478535612,0.0,121621.43,0,0
331,PAYMENT,10604.47,C2023947301,186615.0,176010.53,M1919759318,0.0,0.0,0,0
187,PAYMENT,8436.23,C1302009743,175.0,0.0,M1326158476,0.0,0.0,0,0
12,PAYMENT,21351.43,C1911014291,0.0,0.0,M1010378264,0.0,0.0,0,0
163,CASH_OUT,165368.2,C1070617091,204849.0,39480.8,C1812904960,676242.83,841611.03,0,0
160,PAYMENT,2268.72,C1246884551,4368.0,2099.28,M324105122,0.0,0.0,0,0
346,PAYMENT,1336.2,C930657198,15199.0,13862.8,M244644501,0.0,0.0,0,0
308,CASH_OUT,51143.46,C1587236947,0.0,0.0,C154761066,949935.45,1001078.92,0,0
235,CASH_OUT,251879.33,C434459868,11938.0,0.0,C1228514479,62715.18,314594.5,0,0
348,PAYMENT,22063.13,C1719074062,0.0,0.0,M1407536745,0.0,0.0,0,0
351,TRANSFER,849258.9,C963824903,0.0,0.0,C1806837828,934068.41,1783327.31,0,0
156,PAYMENT,9245.93,C858877729,0.0,0.0,M824644559,0.0,0.0,0,0
231,TRANSFER,95939.11,C1804087409,99720.0,3780.89,C1938954111,414462.09,510401.2,0,0
18,PAYMENT,23018.27,C858568124,663339.25,640320.99,M1789501379,0.0,0.0,0,0
345,TRANSFER,761522.33,C710002176,0.0,0.0,C519880542,2153035.3,2914557.64,0,0
302,PAYMENT,14071.09,C928262034,0.0,0.0,M1069703077,0.0,0.0,0,0
225,PAYMENT,5011.68,C153041334,0.0,0.0,M619911734,0.0,0.0,0,0
44,PAYMENT,9929.75,C732159858,146027.38,136097.63,M821063317,0.0,0.0,0,0
13,PAYMENT,9428.94,C922490116,217324.86,207895.92,M408334289,0.0,0.0,0,0
14,CASH_IN,127090.81,C650630029,48076.8,175167.61,C1039362653,241283.06,363344.37,0,0
47,DEBIT,1844.5,C321297966,278647.0,276802.5,C1429885388,4667414.64,4669259.14,0,0
333,CASH_OUT,52671.57,C1052541629,0.0,0.0,C1320173289,139337.04,192008.61,0,0
347,CASH_OUT,99552.72,C1238195385,684.0,0.0,C1215245332,6873578.43,6973131.15,0,0
260,PAYMENT,3925.87,C866227654,41599.83,37673.95,M1050010996,0.0,0.0,0,0
157,PAYMENT,6069.44,C93323913,405893.33,399823.89,M1528527228,0.0,0.0,0,0
190,CASH_IN,81881.51,C455952924,6476478.39,6558359.9,C1549080080,2640148.56,2558267.05,0,0
327,PAYMENT,54127.08,C175667301,419867.0,365739.92,M694403089,0.0,0.0,0,0
253,CASH_IN,58902.11,C704349120,3811946.93,3870849.04,C44716556,840120.58,781218.47,0,0
11,PAYMENT,9738.9,C163348125,2314029.53,2304290.63,M337394671,0.0,0.0,0,0
210,CASH_OUT,265749.8,C672712339,346962.0,81212.2,C85669447,2597523.13,2863272.93,0,0
9,TRANSFER,679059.18,C740019068,9945.0,0.0,C440082302,207994.7,887053.88,0,0
14,CASH_IN,141775.83,C111004603,8932507.39,9074283.22,C2001592381,475716.51,55584.9,0,0
351,CASH_IN,137920.33,C1347909640,5573379.97,5711300.3,C1524047404,562110.34,424190.01,0,0
355,PAYMENT,9859.62,C1324578502,0.0,0.0,M2059889401,0.0,0.0,0,0
143,CASH_IN,61091.59,C405942812,7996465.68,8057557.27,C239274174,338044.02,276952.43,0,0
206,CASH_OUT,219205.79,C200691249,0.0,0.0,C139615168,439120.58,658326.37,0,0
14,CASH_IN,70468.04,C1241814015,46340.94,116808.98,C1446304183,270563.69,200095.65,0,0
156,CASH_OUT,416361.5,C1151947616,90667.71,0.0,C2025491004,2673924.04,3090285.54,0,0
203,PAYMENT,7432.72,C1189645651,2220.0,0.0,M602251120,0.0,0.0,0,0
346,PAYMENT,52453.86,C43401553,0.0,0.0,M15770479,0.0,0.0,0,0
257,TRANSFER,40979.65,C740718256,186837.0,145857.35,C1211607837,938846.87,979826.52,0,0
300,CASH_OUT,103917.01,C624511204,0.0,0.0,C1682408831,3814350.46,3918267.47,0,0
185,CASH_OUT,28222.86,C379520615,0.0,0.0,C950818772,480711.53,508934.39,0,0
280,PAYMENT,8611.68,C1933289572,53737.0,45125.32,M1583194746,0.0,0.0,0,0
230,PAYMENT,16187.86,C623847218,1141.0,0.0,M1804114547,0.0,0.0,0,0
140,PAYMENT,2832.59,C1051367953,0.0,0.0,M672577832,0.0,0.0,0,0
308,CASH_OUT,75067.83,C488370554,41246.0,0.0,C661822368,82931.0,0.0,0,0
187,CASH_IN,132090.21,C1119657580,11307.0,143397.21,C615164198,198489.09,66398.88,0,0
332,CASH_OUT,24621.25,C397386228,0.0,0.0,C277308857,552387.33,577008.58,0,0
188,PAYMENT,11908.19,C387010857,187.0,0.0,M711866235,0.0,0.0,0,0
348,CASH_IN,155773.7,C1527574286,2939295.24,3095068.95,C1538470650,359447.84,203674.13,0,0
44,CASH_OUT,336288.28,C1424760816,61872.0,0.0,C236964051,57710.99,393999.27,0,0
204,PAYMENT,1267.71,C1063324559,104697.0,103429.29,M282250065,0.0,0.0,0,0
138,CASH_OUT,27034.41,C1422731462,30305.0,3270.59,C1712309116,445012.05,498893.49,0,0
280,CASH_OUT,143223.74,C1000897172,27485.0,0.0,C1486909927,764652.88,907876.62,0,0
208,TRANSFER,397659.33,C2075961999,43757.03,0.0,C1134127192,7350006.85,7747666.19,0,0
226,CASH_OUT,315932.62,C1753650634,170895.0,0.0,C1324101892,1661005.6,1976938.23,0,0
18,PAYMENT,20940.41,C684162524,51415.0,30474.59,M484945243,0.0,0.0,0,0
204,CASH_OUT,101828.02,C1165827262,0.0,0.0,C1296177695,360982.36,462810.38,0,0
158,CASH_OUT,370548.85,C1475552340,97907.7,0.0,C1582606589,916272.53,1286821.38,0,0
279,CASH_OUT,117981.7,C217439612,0.0,0.0,C885943021,415514.57,644034.92,0,0
351,CASH_OUT,3584.26,C1230412217,10858.0,7273.74,C596259880,0.0,3584.26,0,0
206,CASH_OUT,366251.24,C695235534,10277.0,0.0,C348107854,919536.93,1285788.18,0,0
181,PAYMENT,15145.82,C1944964490,209219.83,194074.01,M1392187610,0.0,0.0,0,0
230,TRANSFER,9732.39,C1186398897,0.0,0.0,C1835521502,6311584.04,6321316.42,0,0
11,CASH_IN,147135.39,C203785901,10438839.96,10585975.36,C1351164037,837459.4,690324.01,0,0
345,CASH_IN,25039.93,C2011636120,9241059.96,9266099.89,C2016211584,263559.56,238519.63,0,0
348,PAYMENT,6852.81,C1239610898,0.0,0.0,M419066813,0.0,0.0,0,0
42,CASH_OUT,140529.69,C1263350716,0.0,0.0,C81959866,832107.72,1386786.31,0,0
134,CASH_IN,34125.06,C715332231,39865.0,73990.06,C1728317497,0.0,0.0,0,0
14,PAYMENT,10783.37,C1161243683,21138.0,10354.63,M2003674205,0.0,0.0,0,0
40,PAYMENT,6704.16,C534870854,0.0,0.0,M1092463161,0.0,0.0,0,0
217,PAYMENT,1691.14,C593113547,33223.0,31531.86,M1447520048,0.0,0.0,0,0
275,PAYMENT,7937.5,C260201983,0.0,0.0,M1612719906,0.0,0.0,0,0
258,CASH_IN,193778.38,C22117897,45131.0,238909.38,C153790351,9888.3,0.0,0,0
288,CASH_OUT,210344.42,C687614909,0.0,0.0,C2118190838,343136.67,553481.09,0,0
345,PAYMENT,34033.17,C1942815266,0.0,0.0,M1892607499,0.0,0.0,0,0
232,CASH_IN,226199.5,C564076691,6489.0,232688.5,C588431511,781418.75,555219.25,0,0
164,CASH_OUT,104510.53,C92191108,25971.0,0.0,C1762106624,4391085.26,4495595.79,0,0
300,CASH_OUT,144880.04,C1001008147,0.0,0.0,C1382919381,193805.81,338685.85,0,0
232,PAYMENT,1157.86,C1028646211,5106.89,3949.03,M1937479252,0.0,0.0,0,0
331,CASH_OUT,31257.61,C1430809767,0.0,0.0,C995579144,2221186.24,2252443.85,0,0
275,PAYMENT,3524.77,C48528434,0.0,0.0,M946398283,0.0,0.0,0,0
253,PAYMENT,10578.4,C1732326957,218058.69,207480.29,M1883158451,0.0,0.0,0,0
16,PAYMENT,1784.75,C974046228,276842.73,275057.98,M210728630,0.0,0.0,0,0
13,CASH_IN,349095.55,C893271960,9353397.66,9702493.2,C2015806959,1895933.95,1546838.4,0,0
250,CASH_OUT,268207.97,C1252066025,0.0,0.0,C1991105475,713833.2,982041.18,0,0
204,CASH_IN,192887.9,C2047079344,644646.14,837534.04,C1829680631,1002395.56,809507.67,0,0
299,PAYMENT,12789.38,C1440143099,0.0,0.0,M1294121067,0.0,0.0,0,0
41,CASH_IN,184421.53,C41532307,80838.0,265259.53,C597801968,0.0,0.0,0,0
227,CASH_OUT,71832.33,C2123811573,20069.0,0.0,C1211809865,1045010.36,1116842.69,0,0
7,PAYMENT,11557.79,C1318077762,0.0,0.0,M1458910529,0.0,0.0,0,0
348,CASH_IN,118828.68,C768287460,5454416.92,5573245.6,C2094199339,2817588.61,2698759.93,0,0
156,CASH_IN,141275.86,C555066238,6758.0,148033.86,C408333296,326954.97,111725.13,0,0
259,PAYMENT,7110.22,C586003455,647186.0,640075.78,M1059700622,0.0,0.0,0,0
256,TRANSFER,691763.35,C382804197,0.0,0.0,C2034624091,2122649.34,2814412.69,0,0
330,PAYMENT,12630.09,C1050884239,0.0,0.0,M1364138466,0.0,0.0,0,0
33,CASH_OUT,247302.73,C409404624,0.0,0.0,C1891423489,763925.48,1011228.21,0,0
14,PAYMENT,6956.38,C822502212,0.0,0.0,M1897392545,0.0,0.0,0,0
161,PAYMENT,3928.96,C182010879,382704.11,378775.15,M237603731,0.0,0.0,0,0
208,CASH_OUT,51264.41,C1116023544,54984.0,3719.59,C223143200,14421568.77,14472833.19,0,0
350,PAYMENT,21274.73,C859938735,0.0,0.0,M319917221,0.0,0.0,0,0
133,CASH_OUT,157028.54,C2003915957,0.0,0.0,C1660225021,399855.73,849782.06,0,0
285,PAYMENT,12122.98,C1654542934,245.0,0.0,M1979387867,0.0,0.0,0,0
302,CASH_OUT,72104.68,C2102046794,0.0,0.0,C1553980240,1228123.3,1300227.98,0,0
300,CASH_IN,324744.42,C1767333893,985970.15,1310714.56,C1254429843,669193.65,344449.24,0,0
231,CASH_IN,77887.72,C2043153303,23141929.4,23219817.13,C287894406,148223.87,70336.15,0,0
346,CASH_OUT,149908.98,C1569166362,101289.0,0.0,C983581071,224189.08,374098.06,0,0
41,CASH_OUT,215767.44,C1414133168,327130.0,111362.56,C1761235633,227852.11,443619.55,0,0
188,TRANSFER,471539.31,C464451646,79842.0,0.0,C108452454,0.0,471539.31,0,0
161,CASH_OUT,161335.71,C1026823356,20957.0,0.0,C350678130,1616287.17,1777622.88,0,0
346,PAYMENT,5848.5,C2098737745,15324.0,9475.5,M117646958,0.0,0.0,0,0
351,CASH_OUT,104988.25,C987319158,0.0,0.0,C596251021,304815.93,409804.18,0,0
227,CASH_OUT,192456.74,C339612978,391363.0,198906.26,C1792890134,0.0,192456.74,0,0
21,CASH_OUT,215449.9,C1130010410,0.0,0.0,C886149094,3439512.39,3654962.3,0,0
163,CASH_IN,202618.11,C454628863,101105.0,303723.11,C444545957,130023.29,0.0,0,0
178,CASH_OUT,491229.78,C2142197618,3732.0,0.0,C1555135145,1378341.03,1869570.81,0,0
139,PAYMENT,5438.26,C812679643,207743.72,202305.46,M181699200,0.0,0.0,0,0
215,PAYMENT,14126.61,C398668741,23185.0,9058.39,M986343737,0.0,0.0,0,0
12,PAYMENT,9096.21,C734185844,0.0,0.0,M1200021527,0.0,0.0,0,0
279,CASH_IN,229115.0,C337204483,32523.0,261638.0,C713029620,171428.29,0.0,0,0
202,CASH_IN,58799.62,C1897604255,8910324.77,8969124.39,C1338496331,742531.42,683731.8,0,0
34,CASH_OUT,48538.77,C915800913,0.0,0.0,C797533277,158791.36,207330.13,0,0
230,DEBIT,2005.62,C1686833982,344.0,0.0,C1533673198,281556.28,283561.9,0,0
15,CASH_OUT,111023.54,C107787759,0.0,0.0,C1105578145,202218.11,313241.65,0,0
301,CASH_OUT,105190.16,C615115679,0.0,0.0,C1512623830,3872023.9,3977214.05,0,0
258,PAYMENT,11025.64,C52918983,28684.0,17658.36,M9780729,0.0,0.0,0,0
299,CASH_IN,401317.66,C1028188685,0.0,401317.66,C1524533025,22473969.41,22072651.76,0,0
46,CASH_OUT,198464.47,C1341675887,0.0,0.0,C1360594823,499469.55,697934.01,0,0
259,CASH_IN,347311.43,C965023167,2966116.8,3313428.23,C1098977292,430485.6,83174.17,0,0
205,PAYMENT,5159.87,C235580748,41445.0,36285.13,M1034011823,0.0,0.0,0,0
332,PAYMENT,23658.26,C114229215,0.0,0.0,M30812641,0.0,0.0,0,0
283,PAYMENT,1636.7,C277006368,11585.0,9948.3,M1706633293,0.0,0.0,0,0
304,CASH_OUT,461664.01,C1377377341,20975.0,0.0,C1385719587,456046.99,917710.99,0,0
134,PAYMENT,56428.82,C868173860,0.0,0.0,M617563232,0.0,0.0,0,0
277,TRANSFER,445793.72,C434534691,10585.0,0.0,C576357354,9165911.93,9611705.65,0,0
301,PAYMENT,26258.28,C1170573014,42621.0,16362.72,M1361544729,0.0,0.0,0,0
202,CASH_IN,231628.67,C1363557632,13126101.67,13357730.34,C1803954498,866053.03,634424.36,0,0
15,TRANSFER,255837.23,C1388788778,0.0,0.0,C682995082,973272.92,1229110.15,0,0
323,CASH_IN,407964.12,C877024726,72636.0,480600.12,C531303445,7764741.91,7356777.79,0,0
323,CASH_OUT,73226.09,C1442434108,0.0,0.0,C889798345,448570.24,521796.33,0,0
182,CASH_IN,45039.4,C1006574057,6074352.94,6119392.35,C637698821,1890240.45,1845201.04,0,0
252,CASH_OUT,67937.83,C1665442205,508014.0,440076.17,C797313282,0.0,67937.83,0,0
260,PAYMENT,3645.46,C372457195,55462.0,51816.54,M1323552749,0.0,0.0,0,0
181,CASH_OUT,48796.06,C2129964761,0.0,0.0,C757585033,1394391.7,1443187.76,0,0
96,PAYMENT,345.84,C1621062346,235207.0,234861.16,M1790918483,0.0,0.0,0,0
187,CASH_OUT,326279.85,C1777434237,0.0,0.0,C143580560,7160971.68,7487251.53,0,0
16,CASH_OUT,276248.28,C53481203,0.0,0.0,C748063839,1730415.64,2326583.17,0,0
260,PAYMENT,5752.64,C431115616,0.0,0.0,M1459916988,0.0,0.0,0,0
354,CASH_IN,157406.26,C1042768002,11675642.12,11833048.38,C1313708289,444215.91,286809.65,0,0
10,PAYMENT,32062.98,C1761229599,79022.31,46959.33,M1497368331,0.0,0.0,0,0
239,PAYMENT,9778.26,C1629020239,10419.0,640.74,M1663640744,0.0,0.0,0,0
331,PAYMENT,8459.44,C282743711,12262.0,3802.56,M52069834,0.0,0.0,0,0
133,TRANSFER,2033417.93,C888213999,0.0,0.0,C204742222,2382688.6,4416106.53,0,0
160,PAYMENT,10890.1,C2120252916,21429.75,10539.65,M1786109785,0.0,0.0,0,0
348,PAYMENT,1186.71,C258850534,0.0,0.0,M1782587395,0.0,0.0,0,0
281,PAYMENT,13949.8,C2115446818,144998.0,131048.2,M1424407236,0.0,0.0,0,0
230,PAYMENT,6006.12,C1385702177,100016.36,94010.23,M796776707,0.0,0.0,0,0
19,CASH_OUT,150861.79,C1272748420,2042.0,0.0,C1200367060,0.0,150861.79,0,0
307,PAYMENT,7396.04,C1822767173,14898.0,7501.96,M1361366388,0.0,0.0,0,0
306,CASH_OUT,338367.26,C866987518,85398.0,0.0,C1285380943,0.0,338367.26,0,0
34,CASH_OUT,190014.63,C1415266707,392734.0,202719.37,C1679650796,1257444.23,1447458.86,0,0
326,PAYMENT,18054.62,C186136024,81902.0,63847.38,M1672371078,0.0,0.0,0,0
226,TRANSFER,1360018.09,C1147540983,0.0,0.0,C1241223356,3824325.94,5184344.04,0,0
180,PAYMENT,38998.04,C212023045,0.0,0.0,M820607363,0.0,0.0,0,0
256,CASH_IN,85928.3,C1165618432,14433.0,100361.3,C1493440683,1118162.27,1032233.97,0,0
34,CASH_OUT,61829.02,C1131522816,145313.0,83483.98,C337289068,86042.45,147871.47,0,0
275,PAYMENT,3676.04,C681685824,0.0,0.0,M19812010,0.0,0.0,0,0
256,PAYMENT,2556.96,C2009776712,0.0,0.0,M562989736,0.0,0.0,0,0
36,TRANSFER,752452.59,C432538840,393081.86,0.0,C625261816,5324717.6,6077170.19,0,0
308,PAYMENT,3109.42,C1928727540,0.0,0.0,M502274089,0.0,0.0,0,0
324,CASH_OUT,13145.43,C543298310,40354.0,27208.57,C646678944,250978.16,264123.6,0,0
234,CASH_OUT,85888.69,C811311074,72647.0,0.0,C1329815484,90321.74,176210.43,0,0
11,CASH_IN,346121.59,C1356443387,1523244.71,1869366.3,C1040856959,901274.63,555153.04,0,0
351,CASH_OUT,224989.39,C1673791470,16549.06,0.0,C987943326,1065860.45,1290849.84,0,0
202,CASH_OUT,121007.71,C1882851858,0.0,0.0,C1751469069,185263.58,306271.29,0,0
94,CASH_IN,95459.47,C1429888723,1620413.34,1715872.81,C1310255027,1572249.52,1476790.06,0,0
326,CASH_OUT,115081.19,C2068986186,0.0,0.0,C2105307356,2647681.02,2762762.22,0,0
36,CASH_OUT,300249.31,C416048159,0.0,0.0,C1314696273,771702.14,1071951.45,0,0
301,CASH_IN,311229.34,C1700970636,12405.0,323634.34,C1166166964,203310.52,0.0,0,0
46,CASH_OUT,240914.22,C2106632115,11913.0,0.0,C812117963,898089.0,1139003.22,0,0
140,CASH_OUT,163833.18,C1560541788,11021.0,0.0,C234340827,122964.97,286798.15,0,0
10,PAYMENT,4728.87,C333919277,241936.55,237207.69,M1591899149,0.0,0.0,0,0
12,PAYMENT,7963.13,C1743206529,129426.53,121463.4,M1100284414,0.0,0.0,0,0
133,CASH_OUT,119774.28,C212840456,0.0,0.0,C564186091,3897760.16,4017534.44,0,0
280,PAYMENT,11532.76,C138384802,196310.85,184778.09,M1482366414,0.0,0.0,0,0
207,TRANSFER,570653.0,C1255922054,0.0,0.0,C133385139,1061713.63,1632366.63,0,0
13,CASH_IN,187364.52,C531439644,11367.0,198731.52,C240079765,2427630.71,2240266.19,0,0
184,CASH_OUT,26293.43,C996060047,0.0,0.0,C1406961027,867346.23,893639.66,0,0
17,CASH_OUT,152818.28,C1890578952,75.0,0.0,C509784188,8834.43,161652.72,0,0
13,CASH_OUT,80280.06,C631003782,0.0,0.0,C494900781,937656.96,1314436.67,0,0
131,CASH_OUT,103970.93,C1215909017,4985.0,0.0,C999867750,109538.85,994700.92,0,0
20,CASH_OUT,106136.24,C226785428,372.0,0.0,C2086431649,982657.16,1088793.39,0,0
227,CASH_IN,254363.43,C1783989767,184574.0,438937.43,C952219856,8755270.69,8500907.26,0,0
186,CASH_OUT,62211.0,C1748769655,4069.0,0.0,C1825992554,3787287.59,4019712.73,0,0
41,CASH_IN,86251.87,C17120971,12437052.91,12523304.78,C24176920,15845311.22,15875558.74,0,0
304,TRANSFER,6639831.06,C315924817,0.0,0.0,C1770484351,20130814.31,26770645.37,0,0
186,PAYMENT,1874.33,C165007999,0.0,0.0,M863591500,0.0,0.0,0,0
300,CASH_IN,410622.56,C1795458204,7226.0,417848.56,C1551567600,314344.1,0.0,0,0
228,PAYMENT,16135.32,C1172963576,0.0,0.0,M1858607167,0.0,0.0,0,0
307,CASH_IN,145065.46,C868512469,9466122.51,9611187.98,C1844362038,2147042.37,2001976.91,0,0
230,CASH_OUT,7386.46,C1637892047,0.0,0.0,C176493943,1588274.45,1595660.92,0,0
257,PAYMENT,772.7,C1309663914,4966.0,4193.3,M110025587,0.0,0.0,0,0
37,CASH_IN,122148.12,C666713738,11449540.6,11571688.72,C1772666510,231393.42,109245.3,0,0
228,PAYMENT,18467.94,C332575672,0.0,0.0,M220550694,0.0,0.0,0,0
228,CASH_IN,43812.79,C1008256085,85103.0,128915.79,C2059134154,857372.15,813559.36,0,0
230,CASH_OUT,192230.61,C977371988,271627.0,79396.39,C2070760587,1176549.47,1368780.08,0,0
253,PAYMENT,14.13,C348722375,0.0,0.0,M2018488756,0.0,0.0,0,0
306,CASH_OUT,455889.22,C148108121,0.0,0.0,C663321634,2003808.2,2459697.42,0,0
130,CASH_OUT,153297.45,C1105541112,0.0,0.0,C1502637503,620526.16,773823.61,0,0
134,CASH_OUT,64491.71,C67059868,0.0,0.0,C680446699,622632.98,687124.69,0,0
301,PAYMENT,19563.53,C1710143525,897.0,0.0,M27859337,0.0,0.0,0,0
181,PAYMENT,1310.43,C84183754,0.0,0.0,M1918876196,0.0,0.0,0,0
140,CASH_IN,304909.46,C981638217,193338.0,498247.46,C48020441,1135425.38,830515.92,0,0
324,PAYMENT,20646.42,C1085044568,0.0,0.0,M1570741891,0.0,0.0,0,0
129,CASH_OUT,70564.26,C1672011757,35021.0,0.0,C1226192868,248426.79,318991.05,0,0
236,PAYMENT,5819.93,C141432755,6592.0,772.07,M1961327555,0.0,0.0,0,0
261,CASH_OUT,278631.73,C1558447761,55778.65,0.0,C1338159088,319491.08,598122.81,0,0
209,CASH_IN,4018.47,C465275323,2459154.3,2463172.77,C1401306142,73406.49,69388.02,0,0
184,PAYMENT,36314.62,C1424949530,0.0,0.0,M1264927715,0.0,0.0,0,0
155,PAYMENT,21749.91,C1441425765,65254.52,43504.61,M1705100399,0.0,0.0,0,0
13,CASH_OUT,125391.82,C2025863160,0.0,0.0,C963801415,1661542.72,1764493.17,0,0
10,CASH_OUT,251551.11,C96574511,9636.0,0.0,C435543965,777317.75,1028868.86,0,0
284,CASH_OUT,382884.51,C1947512986,0.0,0.0,C768926910,4612339.67,4995224.19,0,0
327,CASH_OUT,28134.4,C601854329,69146.0,41011.6,C2033370217,2327665.32,2355799.72,0,0
47,PAYMENT,10261.15,C482082625,578.0,0.0,M991091604,0.0,0.0,0,0
191,CASH_IN,478460.61,C1792811802,486360.54,964821.15,C482916346,1470400.66,991940.05,0,0
46,PAYMENT,2132.0,C333024076,21168.0,19036.0,M420036398,0.0,0.0,0,0
262,PAYMENT,3722.46,C1769146744,31262.73,27540.27,M1915233127,0.0,0.0,0,0
39,PAYMENT,9094.81,C1650011782,5963.0,0.0,M539982098,0.0,0.0,0,0
228,CASH_IN,271284.28,C630455899,15189.0,286473.28,C41798828,1785547.1,1514262.83,0,0
201,PAYMENT,15367.38,C637334237,0.0,0.0,M1546403895,0.0,0.0,0,0
254,PAYMENT,10348.82,C895133901,0.0,0.0,M1088144315,0.0,0.0,0,0
133,PAYMENT,10.76,C174386131,31957.0,31946.24,M406135150,0.0,0.0,0,0
212,PAYMENT,62140.28,C301318721,28501.84,0.0,M1899078601,0.0,0.0,0,0
215,CASH_IN,61980.83,C481556534,2532054.41,2594035.24,C1779122374,1310320.7,1248339.88,0,0
18,TRANSFER,585143.12,C611926553,0.0,0.0,C1413033701,1622085.93,3577915.38,0,0
326,PAYMENT,27611.38,C1468864841,0.0,0.0,M1560736996,0.0,0.0,0,0
300,CASH_IN,135004.51,C874195819,3616182.22,3751186.73,C1248873647,321917.52,186913.01,0,0
181,CASH_IN,555291.22,C1481164001,53769.0,609060.22,C1482087161,0.0,0.0,0,0
279,CASH_OUT,112410.89,C2112044710,0.0,0.0,C270326084,1269146.62,1381557.5,0,0
18,PAYMENT,1230.99,C931123906,596649.95,595418.96,M1817103871,0.0,0.0,0,0
348,TRANSFER,162392.46,C1487634558,0.0,0.0,C215890910,348457.26,510849.71,0,0
250,PAYMENT,3139.79,C778193092,0.0,0.0,M59474533,0.0,0.0,0,0
189,PAYMENT,9013.15,C1397323926,238853.35,229840.21,M23866180,0.0,0.0,0,0
177,PAYMENT,3453.81,C686448636,49989.0,46535.19,M463008025,0.0,0.0,0,0
