amount,oldbalanceOrg,tx_count_24h,avg_amount_24h,isFraud
169856.06,3221818.24,0,169856.06,0
5760.25,10863.0,0,5760.25,0
481956.0,39938.0,0,481956.0,0
1505.54,0.0,0,1505.54,0
227291.25,141.0,0,227291.25,0
14972.87,100475.0,0,14972.87,0
918087.96,918087.96,0,918087.96,1
248536.48,0.0,0,248536.48,0
111764.7,111764.7,0,111764.7,1
14366.99,0.0,0,14366.99,0
188731.21,188731.21,0,188731.21,1
62116.02,1428709.5,0,62116.02,0
11809.75,285.0,0,11809.75,0
1650.08,1650.08,0,1650.08,1
21979.6,204335.62,0,21979.6,0
6832.84,0.0,0,6832.84,0
269970.3,0.0,0,269970.3,0
3783.31,274.0,0,3783.31,0
22577.02,39382.0,0,22577.02,0
51735.17,821189.0,0,51735.17,0
93022.32,0.0,0,93022.32,0
6839.97,4669.0,0,6839.97,0
27015.59,403377.0,0,27015.59,0
5288.25,216198.0,0,5288.25,0
332329.9,0.0,0,332329.9,0
14924.83,10785.0,0,14924.83,0
18539.66,89444.22,0,18539.66,0
190919.82,11018.0,0,190919.82,0
267548.97,12365.0,0,267548.97,0
1265033.25,1265033.25,0,1265033.25,1
4559921.56,4559921.56,0,4559921.56,1
906270.63,906270.63,0,906270.63,1
777448.03,777448.03,0,777448.03,1
65233.12,25010.0,0,65233.12,0
290347.59,0.0,0,290347.59,0
6961359.11,6961359.11,0,6961359.11,1
279826.54,279826.54,0,279826.54,1
285490.88,0.0,0,285490.88,0
473537.16,14574.0,0,473537.16,0
152802.71,11266839.05,0,152802.71,0
330665.02,330665.02,0,330665.02,1
53325.6,53325.6,0,53325.6,1
4390.33,4489071.0,0,4390.33,0
194164.87,2735029.47,0,194164.87,0
374251.58,477650.0,0,374251.58,0
81172.31,9946.0,0,81172.31,0
3018810.85,3018810.85,0,3018810.85,1
8140.76,0.0,0,8140.76,0
479618.78,0.0,0,479618.78,0
307455.42,307455.42,0,307455.42,1
130995.67,11675.0,0,130995.67,0
216278.1,124970.0,0,216278.1,0
1411.27,11585.0,0,1411.27,0
4160888.06,4160888.06,0,4160888.06,1
121413.64,276338.08,0,121413.64,0
132278.63,0.0,0,132278.63,0
34470.93,374435.86,0,34470.93,0
11873.67,0.0,0,11873.67,0
80926.05,0.0,0,80926.05,0
369535.68,31140.0,0,369535.68,0
12142.77,0.0,0,12142.77,0
554366.73,20750.0,0,554366.73,0
409503.03,42448.0,0,409503.03,0
74711.42,255034.48,0,74711.42,0
390763.24,390763.24,0,390763.24,1
124554.89,0.0,0,124554.89,0
137898.34,14573.88,0,137898.34,0
181581.2,2391375.73,0,181581.2,0
10000000.0,12109967.47,0,10000000.0,1
9401.85,0.0,0,9401.85,0
5314.19,22173.0,0,5314.19,0
50196.38,4903613.94,0,50196.38,0
28936.11,28936.11,0,28936.11,1
1054244.29,1054244.29,0,1054244.29,1
2880354.36,282992.44,0,2880354.36,0
348983.86,348983.86,0,348983.86,1
177720.9,20540.0,0,177720.9,0
158417.48,18681.0,0,158417.48,0
9082.05,0.0,0,9082.05,0
97318.49,0.0,0,97318.49,0
81814.51,81814.51,0,81814.51,1
223302.86,0.0,0,223302.86,0
6063657.03,6063657.03,0,6063657.03,1
11109.66,0.0,0,11109.66,0
868004.62,868004.62,0,868004.62,1
1994525.04,1994525.04,0,1994525.04,1
23313.34,0.0,0,23313.34,0
4961014.03,4961014.03,0,4961014.03,1
202957.7,0.0,0,202957.7,0
652993.91,652993.91,0,652993.91,1
24788.11,4022435.61,0,24788.11,0
272437.18,0.0,0,272437.18,0
6178.75,170095.94,0,6178.75,0
180970.12,49894.0,0,180970.12,0
6279.49,5042.0,0,6279.49,0
16233.28,14906.0,0,16233.28,0
231358.31,124.0,0,231358.31,0
3588174.94,3588174.94,0,3588174.94,1
80397.86,80397.86,0,80397.86,1
9238.35,0.0,0,9238.35,0
776303.43,776303.43,0,776303.43,1
3544.76,3544.76,0,3544.76,1
14065.26,620709.0,0,14065.26,0
1605.1,976.0,0,1605.1,0
284710.67,11519.0,0,284710.67,0
254528.76,254528.76,0,254528.76,1
10846.38,0.0,0,10846.38,0
170486.7,170486.7,0,170486.7,1
101392.92,101392.92,0,101392.92,1
834495.09,834495.09,0,834495.09,1
116798.38,116798.38,0,116798.38,1
2856.93,0.0,0,2856.93,0
185912.51,19245464.16,0,185912.51,0
338293.14,338293.14,0,338293.14,1
843.71,474111.0,0,843.71,0
59030.96,86662.18,0,59030.96,0
12549.97,0.0,0,12549.97,0
172716.21,31046.73,0,172716.21,0
327123.18,285.0,0,327123.18,0
420561.17,3529006.43,0,420561.17,0
586801.3,586801.3,0,586801.3,1
405400.26,405400.26,0,405400.26,1
110541.21,7032.0,0,110541.21,0
106601.15,106601.15,0,106601.15,1
357143.36,28294.0,0,357143.36,0
63484.79,0.0,0,63484.79,0
26245.61,38061.0,0,26245.61,0
5016884.33,5016884.33,0,5016884.33,1
1396824.94,1396824.94,0,1396824.94,1
582725.12,582725.12,0,582725.12,1
626673.66,626673.66,0,626673.66,1
17195.71,0.0,0,17195.71,0
194122.08,141639.86,0,194122.08,0
44678.55,2406513.19,0,44678.55,0
7515624.63,7515624.63,0,7515624.63,1
176527.32,51121.0,0,176527.32,0
29680.65,29925.0,0,29680.65,0
272637.22,272637.22,0,272637.22,1
12206.37,1750.0,0,12206.37,0
1346.16,3441.0,0,1346.16,0
537539.57,537539.57,0,537539.57,1
1205760.86,1205760.86,0,1205760.86,1
369505.41,369505.41,0,369505.41,1
211097.4,6653677.13,0,211097.4,0
25040.47,21342.0,0,25040.47,0
1364461.6,0.0,0,1364461.6,0
107168.06,225456.0,0,107168.06,0
244614.12,0.0,0,244614.12,0
19285.67,0.0,0,19285.67,0
2742.12,11661.0,0,2742.12,0
162273.37,5032872.58,0,162273.37,0
3695.63,0.0,0,3695.63,0
12915.18,259359.0,0,12915.18,0
27483.79,27483.79,0,27483.79,1
19290.67,0.0,0,19290.67,0
356224.26,356224.26,0,356224.26,1
342970.95,342970.95,0,342970.95,1
403.56,403.56,0,403.56,1
36881.93,0.0,0,36881.93,0
11952.61,6619.0,0,11952.61,0
1232239.39,1232239.39,0,1232239.39,1
39710.31,11137.0,0,39710.31,0
116798.38,116798.38,0,116798.38,1
93044.55,1186635.45,0,93044.55,0
8638.28,0.0,0,8638.28,0
357315.0,0.0,0,357315.0,0
179906.09,17143.0,0,179906.09,0
1101871.13,1101871.13,0,1101871.13,1
159724.42,159724.42,0,159724.42,1
219599.16,3837398.99,0,219599.16,0
315650.6,8237.0,0,315650.6,0
6047.97,260527.0,0,6047.97,0
10000000.0,10000000.0,0,10000000.0,1
10550.33,0.0,0,10550.33,0
38713.47,30545.0,0,38713.47,0
17772.33,0.0,0,17772.33,0
10000000.0,15912204.0,0,10000000.0,1
188151.32,0.0,0,188151.32,0
4344.99,16496.0,0,4344.99,0
2106.01,0.0,0,2106.01,0
34754.57,50717.0,0,34754.57,0
283976.3,283976.3,0,283976.3,1
16482.41,5105901.69,0,16482.41,0
1091589.88,1091589.88,0,1091589.88,1
313697.44,313697.44,0,313697.44,1
7677120.59,7677120.59,0,7677120.59,1
64202.85,64202.85,0,64202.85,1
5271.46,5271.46,0,5271.46,1
56587.99,738387.42,0,56587.99,0
299172.82,299172.82,0,299172.82,1
264536.45,100303.0,0,264536.45,0
221372.05,246.0,0,221372.05,0
120713.4,0.0,0,120713.4,0
112407.4,59765.0,0,112407.4,0
18494.16,0.0,0,18494.16,0
70756.72,70756.72,0,70756.72,1
1390.26,27572.0,0,1390.26,0
88099.88,88099.88,0,88099.88,1
378623.9,378623.9,0,378623.9,1
25034.96,0.0,0,25034.96,0
116448.37,17011386.81,0,116448.37,0
101457.99,0.0,0,101457.99,0
42256.27,15465340.25,0,42256.27,0
3028421.03,3028421.03,0,3028421.03,1
271117.2,7075.0,0,271117.2,0
274215.95,0.0,0,274215.95,0
190215.18,190215.18,0,190215.18,1
492896.75,492896.75,0,492896.75,1
80262.3,20862.0,0,80262.3,0
11606.2,4338380.29,0,11606.2,0
14531.38,32882.0,0,14531.38,0
78536.63,541.0,0,78536.63,0
17552.47,0.0,0,17552.47,0
31315.51,31315.51,0,31315.51,1
75652.34,0.0,0,75652.34,0
4521.37,116967.0,0,4521.37,0
246641.42,0.0,0,246641.42,0
53900.89,120330.58,0,53900.89,0
12775.77,0.0,0,12775.77,0
2625132.51,2625132.51,0,2625132.51,1
606920.11,606920.11,0,606920.11,1
434006.52,434006.52,0,434006.52,1
76548.48,76548.48,0,76548.48,1
222663.06,172830.34,0,222663.06,0
225092.98,6326.0,0,225092.98,0
17739.44,63366.0,0,17739.44,0
4606.82,15408.0,0,4606.82,0
6695070.79,6695070.79,0,6695070.79,1
171050.31,77004.0,0,171050.31,0
2284476.12,2284476.12,0,2284476.12,1
185283.31,50877.0,0,185283.31,0
168862.46,243565.0,0,168862.46,0
246280.14,246280.14,0,246280.14,1
802483.88,802483.88,0,802483.88,1
5005.18,0.0,0,5005.18,0
77994.29,16019.0,0,77994.29,0
10000000.0,10000000.0,0,10000000.0,1
121885.31,107950.0,0,121885.31,0
14583.56,330554.0,0,14583.56,0
10000000.0,10000000.0,0,10000000.0,1
281062.51,3253332.34,0,281062.51,0
48153.3,483.0,0,48153.3,0
343184.84,0.0,0,343184.84,0
248399.31,0.0,0,248399.31,0
264286.19,264286.19,0,264286.19,1
7738.52,0.0,0,7738.52,0
2491.85,2491.85,0,2491.85,1
18982.32,18982.32,0,18982.32,1
5484.73,104434.0,0,5484.73,0
152021.66,858.0,0,152021.66,0
164296.85,164296.85,0,164296.85,1
87004.71,472654.0,0,87004.71,0
6269.2,0.0,0,6269.2,0
15371.72,15371.72,0,15371.72,1
171280.55,163.0,0,171280.55,0
63416.99,63416.99,0,63416.99,1
99451.53,0.0,0,99451.53,0
43203.72,0.0,0,43203.72,0
13771.53,68772.4,0,13771.53,0
23121.52,124707.0,0,23121.52,0
302227.56,302227.56,0,302227.56,1
449952.8,119562.0,0,449952.8,0
353090.95,353090.95,0,353090.95,1
1205760.86,1205760.86,0,1205760.86,1
67891.45,0.0,0,67891.45,0
6257.81,0.0,0,6257.81,0
0.0,0.0,0,0.0,1
9341.45,356011.4,0,9341.45,0
451663.55,451663.55,0,451663.55,1
99656.93,99656.93,0,99656.93,1
208253.11,208253.11,0,208253.11,1
91362.2,0.0,0,91362.2,0
36387.55,0.0,0,36387.55,0
193706.98,193706.98,0,193706.98,1
15333.94,3030.0,0,15333.94,0
2305939.38,2305939.38,0,2305939.38,1
46973.96,46973.96,0,46973.96,1
243148.67,19880.0,0,243148.67,0
161542.03,22462480.95,0,161542.03,0
7585.23,0.0,0,7585.23,0
577301.73,577301.73,0,577301.73,1
6256.34,16040.0,0,6256.34,0
235707.58,0.0,0,235707.58,0
174107.36,174107.36,0,174107.36,1
223725.23,1493168.01,0,223725.23,0
213279.27,164.0,0,213279.27,0
322390.98,31121.0,0,322390.98,0
9996886.64,9996886.64,0,9996886.64,1
221500.27,17010245.13,0,221500.27,0
1059682.92,1059682.92,0,1059682.92,1
350017.08,350017.08,0,350017.08,1
4396.45,11496.0,0,4396.45,0
217506.28,217506.28,0,217506.28,1
5962.45,51625.0,0,5962.45,0
15627.46,43311.0,0,15627.46,0
276147.36,0.0,0,276147.36,0
823693.36,0.0,0,823693.36,0
290491.12,290491.12,0,290491.12,1
44540.11,839.0,0,44540.11,0
239095.53,239095.53,0,239095.53,1
23295.74,31365.0,0,23295.74,0
199940.02,199940.02,0,199940.02,1
346183.99,346183.99,0,346183.99,1
311515.4,20718.0,0,311515.4,0
17673.2,0.0,0,17673.2,0
9819.21,11726.0,0,9819.21,0
93354.92,50092.0,0,93354.92,0
1672570.76,1672570.76,0,1672570.76,1
216034.41,1787436.01,0,216034.41,0
136480.09,7130229.3,0,136480.09,0
301278.71,569.0,0,301278.71,0
79151.22,24870.0,0,79151.22,0
10027.19,244.0,0,10027.19,0
145023.51,9019382.46,0,145023.51,0
9017.35,0.0,0,9017.35,0
18553.84,461781.55,0,18553.84,0
193941.25,13419.0,0,193941.25,0
1112453.37,0.0,0,1112453.37,0
1713688.38,0.0,0,1713688.38,0
69077.14,69077.14,0,69077.14,1
304128.73,0.0,0,304128.73,0
11630.38,11630.38,0,11630.38,1
635550.57,0.0,0,635550.57,0
92629.19,9027.0,0,92629.19,0
219891.03,146.0,0,219891.03,0
19434.42,14713.77,0,19434.42,0
94167.94,33658.0,0,94167.94,0
2107997.33,2107997.33,0,2107997.33,1
245781.22,18703731.2,0,245781.22,0
13173.6,159732.35,0,13173.6,0
16377.21,0.0,0,16377.21,0
8317724.27,8317724.27,0,8317724.27,1
153870.09,153870.09,0,153870.09,1
9090.72,51991.0,0,9090.72,0
2739248.3,2739248.3,0,2739248.3,1
251118.04,251118.04,0,251118.04,1
6174385.48,6174385.48,0,6174385.48,1
8286342.51,8286342.51,0,8286342.51,1
24425.04,0.0,0,24425.04,0
211040.43,770063.35,0,211040.43,0
179374.38,43.0,0,179374.38,0
37705.25,0.0,0,37705.25,0
1372721.11,21463.0,0,1372721.11,0
22388.3,1803.0,0,22388.3,0
966389.93,966389.93,0,966389.93,1
25396.88,604738.54,0,25396.88,0
42892.44,33432.0,0,42892.44,0
11838.11,0.0,0,11838.11,0
2205.55,2205.55,0,2205.55,1
81634.95,0.0,0,81634.95,0
195764.76,209080.0,0,195764.76,0
222517.07,222517.07,0,222517.07,1
103433.24,0.0,0,103433.24,0
419001.56,34.0,0,419001.56,0
23382.74,0.0,0,23382.74,0
11347.79,0.0,0,11347.79,0
65342.5,211346.99,0,65342.5,0
48605.54,48605.54,0,48605.54,1
8692.71,0.0,0,8692.71,0
6292.56,0.0,0,6292.56,0
271002.7,4944829.96,0,271002.7,0
281439.26,281439.26,0,281439.26,1
8003.26,0.0,0,8003.26,0
147418.94,42744.0,0,147418.94,0
126372.93,45217.0,0,126372.93,0
680953.82,123607.0,0,680953.82,0
58434.49,924.0,0,58434.49,0
3455440.17,3455440.17,0,3455440.17,1
38616.44,0.0,0,38616.44,0
366014.33,366014.33,0,366014.33,1
208253.11,208253.11,0,208253.11,1
8980853.88,8980853.88,0,8980853.88,1
5838.95,0.0,0,5838.95,0
201105.69,14119526.81,0,201105.69,0
419407.97,0.0,0,419407.97,0
16072.57,0.0,0,16072.57,0
243747.83,243747.83,0,243747.83,1
4031.27,16175.0,0,4031.27,0
193353.58,5822002.64,0,193353.58,0
2828068.73,2828068.73,0,2828068.73,1
287007.38,771557.15,0,287007.38,0
1049586.54,1049586.54,0,1049586.54,1
264341.03,0.0,0,264341.03,0
23350.81,289.0,0,23350.81,0
198888.16,198888.16,0,198888.16,1
128199.26,75965.0,0,128199.26,0
309149.35,0.0,0,309149.35,0
188844.13,188844.13,0,188844.13,1
279885.96,0.0,0,279885.96,0
179865.68,36261.0,0,179865.68,0
27479.44,0.0,0,27479.44,0
103053.5,103053.5,0,103053.5,1
7016.84,0.0,0,7016.84,0
35691.88,0.0,0,35691.88,0
619824.64,619824.64,0,619824.64,1
22990.73,22990.73,0,22990.73,1
10000000.0,10000000.0,0,10000000.0,1
11601.09,128.0,0,11601.09,0
26010.04,0.0,0,26010.04,0
10000000.0,11810044.85,0,10000000.0,1
2202218.5,0.0,0,2202218.5,0
442460.31,442460.31,0,442460.31,1
204762.62,0.0,0,204762.62,0
5649.2,0.0,0,5649.2,0
343429.34,343429.34,0,343429.34,1
75659.33,75659.33,0,75659.33,1
122887.35,342939.12,0,122887.35,0
75612.49,72842.09,0,75612.49,0
748726.81,748726.81,0,748726.81,1
22092.28,0.0,0,22092.28,0
125107.12,125107.12,0,125107.12,1
26481.25,0.0,0,26481.25,0
18158.57,0.0,0,18158.57,0
276269.17,122793.0,0,276269.17,0
2624422.62,2624422.62,0,2624422.62,1
56049.65,7458456.46,0,56049.65,0
62898.81,62898.81,0,62898.81,1
2064.19,0.0,0,2064.19,0
234404.57,0.0,0,234404.57,0
460952.87,0.0,0,460952.87,0
635409.32,635409.32,0,635409.32,1
200419.12,200419.12,0,200419.12,1
5349.74,5349.74,0,5349.74,1
345116.0,345116.0,0,345116.0,1
2123610.45,2123610.45,0,2123610.45,1
68732.31,3100017.51,0,68732.31,0
438859.1,438859.1,0,438859.1,1
15043.21,0.0,0,15043.21,0
102116.75,426.0,0,102116.75,0
797710.8,797710.8,0,797710.8,1
164613.59,268143.34,0,164613.59,0
1634229.02,1634229.02,0,1634229.02,1
70457.82,99356.0,0,70457.82,0
57497.36,69635.0,0,57497.36,0
187034.81,640.0,0,187034.81,0
2382.53,0.0,0,2382.53,0
355634.09,0.0,0,355634.09,0
516027.1,48472.0,0,516027.1,0
17253.32,0.0,0,17253.32,0
10874.15,32045.0,0,10874.15,0
866497.49,90041.0,0,866497.49,0
527552.21,103825.01,0,527552.21,0
10000000.0,10000000.0,0,10000000.0,1
735329.1,735329.1,0,735329.1,1
35673.46,0.0,0,35673.46,0
31152.14,9169.0,0,31152.14,0
166174.52,30144.0,0,166174.52,0
10000000.0,10000000.0,0,10000000.0,1
303969.21,0.0,0,303969.21,0
8536151.16,8536151.16,0,8536151.16,1
168297.89,2412501.01,0,168297.89,0
180180.03,10628.0,0,180180.03,0
54584.29,54584.29,0,54584.29,1
236914.77,236914.77,0,236914.77,1
207949.26,9913.0,0,207949.26,0
932922.6,932922.6,0,932922.6,1
816452.19,816452.19,0,816452.19,1
251824.0,548.0,0,251824.0,0
2081.31,58691.0,0,2081.31,0
254971.36,0.0,0,254971.36,0
382618.44,2765.0,0,382618.44,0
258997.81,50137.0,0,258997.81,0
256052.65,19098.0,0,256052.65,0
105820.58,0.0,0,105820.58,0
120686.51,6424379.13,0,120686.51,0
443579.65,9861.0,0,443579.65,0
192715.66,72981.0,0,192715.66,0
111467.61,111467.61,0,111467.61,1
42045.59,3604609.99,0,42045.59,0
16459.64,219839.0,0,16459.64,0
187104.21,29596.32,0,187104.21,0
305392.39,0.0,0,305392.39,0
5586.25,10570.94,0,5586.25,0
39012.49,3842.0,0,39012.49,0
2341474.44,2341474.44,0,2341474.44,1
105934.32,0.0,0,105934.32,0
161272.92,161272.92,0,161272.92,1
106609.46,2771215.39,0,106609.46,0
208538.94,52012.0,0,208538.94,0
242546.69,9900.0,0,242546.69,0
341842.08,20796.0,0,341842.08,0
28771.72,0.0,0,28771.72,0
277485.25,277485.25,0,277485.25,1
140807.76,140807.76,0,140807.76,1
142528.43,29809.0,0,142528.43,0
341410.94,3037.0,0,341410.94,0
205594.31,2194385.41,0,205594.31,0
9369.4,36323.0,0,9369.4,0
604.75,185511.01,0,604.75,0
72278.16,10933991.02,0,72278.16,0
1078.48,921.0,0,1078.48,0
420423.21,0.0,0,420423.21,0
336130.69,0.0,0,336130.69,0
19752.51,122568.41,0,19752.51,0
3075.68,2566.0,0,3075.68,0
424700.99,424700.99,0,424700.99,1
301.39,1080069.21,0,301.39,0
177137.79,177137.79,0,177137.79,1
635409.32,635409.32,0,635409.32,1
10000000.0,10000000.0,0,10000000.0,1
799517.33,799517.33,0,799517.33,1
60314.32,60314.32,0,60314.32,1
494446.94,494446.94,0,494446.94,1
241410.83,44428.0,0,241410.83,0
35874.03,2737361.2,0,35874.03,0
231773.75,30584.0,0,231773.75,0
162331.63,10541509.43,0,162331.63,0
82235.78,0.0,0,82235.78,0
125886.97,2631478.39,0,125886.97,0
282015.94,0.0,0,282015.94,0
39397.11,22663283.04,0,39397.11,0
12533.85,0.0,0,12533.85,0
5469910.99,5469910.99,0,5469910.99,1
225603.79,0.0,0,225603.79,0
10005.3,51807.0,0,10005.3,0
10000000.0,33171085.59,0,10000000.0,1
711932.67,711932.67,0,711932.67,1
6175.0,49753.0,0,6175.0,0
165015.74,102237.0,0,165015.74,0
224850.43,0.0,0,224850.43,0
280319.42,956.0,0,280319.42,0
7078157.11,7078157.11,0,7078157.11,1
2065.01,97509.18,0,2065.01,0
24420.32,112181.0,0,24420.32,0
103994.02,50234.0,0,103994.02,0
6476.7,20010.0,0,6476.7,0
10000000.0,33576297.1,0,10000000.0,1
1172700.63,1172700.63,0,1172700.63,1
989954.57,989954.57,0,989954.57,1
20042.01,0.0,0,20042.01,0
13025.71,204441.12,0,13025.71,0
73232.67,0.0,0,73232.67,0
40867.66,40867.66,0,40867.66,1
117234.71,6184885.11,0,117234.71,0
69357.89,0.0,0,69357.89,0
293862.02,180298.0,0,293862.02,0
366896.03,366896.03,0,366896.03,1
268897.61,14676.0,0,268897.61,0
735329.1,735329.1,0,735329.1,1
2755588.11,2755588.11,0,2755588.11,1
123659.41,4637099.27,0,123659.41,0
8146.78,279991.92,0,8146.78,0
20988.17,31719.0,0,20988.17,0
161752.96,916135.0,0,161752.96,0
9889.85,139.0,0,9889.85,0
55539.89,55539.89,0,55539.89,1
65532.69,34001.0,0,65532.69,0
304790.4,36510.0,0,304790.4,0
811459.21,811459.21,0,811459.21,1
6946.52,0.0,0,6946.52,0
19319.7,57116.0,0,19319.7,0
29473.67,29473.67,0,29473.67,1
82440.94,2006347.77,0,82440.94,0
72.01,0.0,0,72.01,0
10000000.0,44892193.09,0,10000000.0,1
199737.97,2782230.71,0,199737.97,0
10389.99,11247.0,0,10389.99,0
57658.26,57658.26,0,57658.26,1
19870.36,88846.0,0,19870.36,0
62372.43,62372.43,0,62372.43,1
31073.65,21594.0,0,31073.65,0
23540.36,102927.0,0,23540.36,0
943.93,186493.35,0,943.93,0
20842.92,20842.92,0,20842.92,1
10000000.0,10000000.0,0,10000000.0,1
146061.11,146061.11,0,146061.11,1
39368.81,602957.0,0,39368.81,0
55607.64,8554.0,0,55607.64,0
202665.35,72215.0,0,202665.35,0
6152.04,898489.41,0,6152.04,0
10000000.0,15674547.89,0,10000000.0,1
12433.47,0.0,0,12433.47,0
15641.03,74769.0,0,15641.03,0
3921.12,51586.0,0,3921.12,0
44194.89,92339.54,0,44194.89,0
394605.69,394605.69,0,394605.69,1
12735.66,230335.0,0,12735.66,0
330542.84,40180.0,0,330542.84,0
676913.69,676913.69,0,676913.69,1
183198.59,0.0,0,183198.59,0
934590.45,934590.45,0,934590.45,1
40819.72,40819.72,0,40819.72,1
229923.36,890200.9,0,229923.36,0
275510.65,52349.0,0,275510.65,0
96128.54,0.0,0,96128.54,0
5475018.52,5475018.52,0,5475018.52,1
84190.84,197.0,0,84190.84,0
320977.49,320977.49,0,320977.49,1
5776.11,0.0,0,5776.11,0
59996.12,59996.12,0,59996.12,1
696363.1,52104.0,0,696363.1,0
222070.91,20208.0,0,222070.91,0
144696.08,0.0,0,144696.08,0
206752.65,6055.0,0,206752.65,0
10000000.0,10000000.0,0,10000000.0,1
87167.88,87167.88,0,87167.88,1
13626.76,0.0,0,13626.76,0
118462.93,118462.93,0,118462.93,1
452261.67,452261.67,0,452261.67,1
272776.59,272776.59,0,272776.59,1
429121.6,324278.0,0,429121.6,0
60633.76,60633.76,0,60633.76,1
7161.67,1016.0,0,7161.67,0
6183238.55,6183238.55,0,6183238.55,1
1165171.47,1165171.47,0,1165171.47,1
1464160.5,1464160.5,0,1464160.5,1
19689.83,9970.0,0,19689.83,0
125755.9,260857.0,0,125755.9,0
151994.59,151994.59,0,151994.59,1
177941.02,0.0,0,177941.02,0
8549.6,22326.0,0,8549.6,0
10000000.0,19585040.37,0,10000000.0,1
217506.28,217506.28,0,217506.28,1
668473.23,668473.23,0,668473.23,1
60343.01,53750.0,0,60343.01,0
10000000.0,11653144.1,0,10000000.0,1
3956.04,0.0,0,3956.04,0
301586.05,51620.0,0,301586.05,0
141452.11,1027.0,0,141452.11,0
247165.48,84711.0,0,247165.48,0
121305.69,156976.0,0,121305.69,0
479244.39,30415.0,0,479244.39,0
310359.48,107336.0,0,310359.48,0
7365106.76,7365106.76,0,7365106.76,1
363055.18,25924.0,0,363055.18,0
93884.26,93884.26,0,93884.26,1
94571.58,21208.0,0,94571.58,0
103386.26,20878.0,0,103386.26,0
87438.83,87438.83,0,87438.83,1
16563.35,0.0,0,16563.35,0
132109.24,0.0,0,132109.24,0
3984363.24,117.0,0,3984363.24,0
64282.8,0.0,0,64282.8,0
17365.2,104070.0,0,17365.2,0
10000000.0,12426076.89,0,10000000.0,1
390.77,238.0,0,390.77,0
371449.7,371449.7,0,371449.7,1
7833.59,53020.0,0,7833.59,0
76505.14,0.0,0,76505.14,0
7703574.71,7703574.71,0,7703574.71,1
14774.58,19500.0,0,14774.58,0
327772.9,0.0,0,327772.9,0
45338.87,360504.0,0,45338.87,0
85876.74,20800.0,0,85876.74,0
76007.76,21227.0,0,76007.76,0
177458.11,0.0,0,177458.11,0
125464.46,125464.46,0,125464.46,1
47850.96,29539.29,0,47850.96,0
17605.89,0.0,0,17605.89,0
147238.29,1358.0,0,147238.29,0
114401.77,5419689.68,0,114401.77,0
633.02,8042.0,0,633.02,0
5895.17,0.0,0,5895.17,0
64576.17,0.0,0,64576.17,0
9834.76,0.0,0,9834.76,0
104041.24,14335.0,0,104041.24,0
176685.06,141592.08,0,176685.06,0
40359.75,40359.75,0,40359.75,1
9649.76,84154.0,0,9649.76,0
350819.84,0.0,0,350819.84,0
6047.34,0.0,0,6047.34,0
3809.44,58246.45,0,3809.44,0
79898.13,5818963.47,0,79898.13,0
276262.09,171393.0,0,276262.09,0
269692.53,269692.53,0,269692.53,1
1921.69,20913.0,0,1921.69,0
254397.02,0.0,0,254397.02,0
25189.67,9984.0,0,25189.67,0
40478.79,408.0,0,40478.79,0
240102.72,0.0,0,240102.72,0
233769.81,0.0,0,233769.81,0
2433009.28,2433009.28,0,2433009.28,1
8131.37,2557242.57,0,8131.37,0
17484.29,17484.29,0,17484.29,1
178616.12,178616.12,0,178616.12,1
504271.49,0.0,0,504271.49,0
185339.83,101704.0,0,185339.83,0
159094.64,159094.64,0,159094.64,1
114483.78,114483.78,0,114483.78,1
153942.01,0.0,0,153942.01,0
285294.11,285294.11,0,285294.11,1
133057.11,133057.11,0,133057.11,1
33072.59,42977.0,0,33072.59,0
168033.36,168033.36,0,168033.36,1
282500.69,282500.69,0,282500.69,1
247877.03,247877.03,0,247877.03,1
293299.88,483.0,0,293299.88,0
929106.32,929106.32,0,929106.32,1
9061.11,14348.0,0,9061.11,0
200419.12,200419.12,0,200419.12,1
2763025.35,2763025.35,0,2763025.35,1
347476.97,0.0,0,347476.97,0
259820.39,259820.39,0,259820.39,1
6324299.91,6324299.91,0,6324299.91,1
2097.29,20954.0,0,2097.29,0
159047.78,35348.0,0,159047.78,0
2642.44,7486.83,0,2642.44,0
15864.71,24579.0,0,15864.71,0
497713.87,105411.0,0,497713.87,0
313965.53,0.0,0,313965.53,0
4785.32,4914.0,0,4785.32,0
331729.06,331729.06,0,331729.06,1
1722892.9,1722892.9,0,1722892.9,1
8271.43,23222.0,0,8271.43,0
9421856.87,9421856.87,0,9421856.87,1
3006.31,0.0,0,3006.31,0
23853.81,0.0,0,23853.81,0
100840.93,100840.93,0,100840.93,1
5658123.36,5658123.36,0,5658123.36,1
1416055.74,1416055.74,0,1416055.74,1
4505012.56,4505012.56,0,4505012.56,1
206759.44,981143.64,0,206759.44,0
123679.92,10410.0,0,123679.92,0
335094.53,335094.53,0,335094.53,1
3389.69,29015.0,0,3389.69,0
65316.62,0.0,0,65316.62,0
20526.55,8646439.19,0,20526.55,0
187.63,376943.73,0,187.63,0
14421.22,17672.0,0,14421.22,0
95728.01,2676365.52,0,95728.01,0
56290.17,56290.17,0,56290.17,1
2890.98,12868.0,0,2890.98,0
146207.79,0.0,0,146207.79,0
302287.51,51511.0,0,302287.51,0
34498.05,34498.05,0,34498.05,1
14559.3,157953.48,0,14559.3,0
76670.94,1708625.4,0,76670.94,0
22472.51,0.0,0,22472.51,0
53323.61,20527047.15,0,53323.61,0
930009.99,0.0,0,930009.99,0
